ISO_N3_EH,SOVEREIGNT,num,totalanimaldens_15,totalanimaldens_20,totalanimalvol_20,totalcalories_20,totalfats_20,totalprt_20,animal
156,China,140,63027463.252838075,46650000.00000015,6722265.000000013,15662877450000.03,941117100000.0018,1680566250000.0032,beef
158,Taiwan,141,133674.26959106326,37932.99999999998,7283.136000000004,16969706880.00001,1019639040.0000006,1820784000.0000012,beef
380,Italy,142,5751218.968315065,2694339.9999999977,732321.6119999989,1706309355959.9976,102525025679.99985,183080402999.99973,beef
208,Denmark,143,1434545.8899611235,451600.0000000003,122112.63999999987,284522451199.9997,17095769599.99998,30528159999.999966,beef
826,United Kingdom,144,9416759.529370308,2826000.000000007,932014.8000000011,2171594484000.0027,130482072000.00015,233003700000.00027,beef
352,Iceland,145,71083.22403845191,21462.00000000001,4652.961600000006,10841400528.000013,651414624.0000008,1163240400.0000014,beef
031,Azerbaijan,146,2489982.0134658813,1279494.999999997,143047.54099999994,333300770529.9998,20026655739.99999,35761885249.999985,beef
268,Georgia,147,970019.288079977,216363.99999999977,20100.215600000007,46833502348.000015,2814030184.000001,5025053900.000002,beef
608,Philippines,148,2186954.730213167,799603.0000000016,114583.10989999986,266978646066.99966,16041635385.99998,28645777474.999966,beef
458,Malaysia,149,733626.2648960203,117600.99999999988,34833.41620000002,81161859746.00006,4876678268.000004,8708354050.000006,beef
096,Brunei,150,1549.4638954997063,7647,1870.4561999999996,4358162945.999999,261863867.99999994,467614049.9999999,beef
705,Slovenia,151,464124.8837928772,118120.00000000001,36499.08000000001,85042856400.00003,5109871200.000002,9124770000.000004,beef
246,Finland,152,899901.6126640593,264799.9999999994,87119.19999999997,202987735999.9999,12196687999.999994,21779799999.999992,beef
703,Slovakia,153,444221.7824566364,37049.999999999956,10918.635000000002,25440419550.000004,1528608900.0000002,2729658750.0000005,beef
203,Czechia,154,1442666.1416168213,240529.9999999999,74299.71699999998,173118340609.99994,10401960379.999996,18574929249.999992,beef
232,Eritrea,155,2049443.1356320381,239705.99999999997,24306.188399999992,56633418971.99998,3402866375.9999986,6076547099.999998,beef
392,Japan,156,3630992.9421852827,1064111.0000000012,477466.60570000083,1112497191281.002,66845324798.00012,119366651425.00021,beef
600,Paraguay,157,14227592.228180885,2123870.999999999,515675.8788000007,1201524797604.0015,72194623032.00009,128918969700.00017,beef
887,Yemen,158,1750347.392253831,1203350.0000000016,72201.00000000003,168228330000.00006,10108140000.000004,18050250000.000008,beef
682,Saudi Arabia,159,354384.78624043637,209499.99999999933,39993.550000000025,93184971500.00006,5599097000.000004,9998387500.000006,beef
010,Antarctica,160,0,0,0,0,0,0,beef
-99,Northern Cyprus,161,0,0,0,0,0,0,beef
196,Cyprus,162,35891.6198387146,15320.000000000002,4640.428000000002,10812197240.000004,649659920.0000002,1160107000.0000005,beef
504,Morocco,163,3248224.856709479,1301769.9999999974,281963.38199999963,656974680059.9991,39474873479.99995,70490845499.99991,beef
818,Egypt,164,4801223.94618953,1245000.0000000007,402010.5000000008,936684465000.0018,56281470000.000114,100502625000.0002,beef
434,Libya,165,174041.5862198327,35670.00000000002,7009.154999999994,16331331149.999987,981281699.9999992,1752288749.9999986,beef
231,Ethiopia,166,58083713.14499283,4104758.999999988,445776.8273999998,1038660007841.9995,62408755835.99997,111444206849.99995,beef
262,Djibouti,167,299609.4732284546,56953.00000000004,6122.447500000005,14265302675.00001,857142650.0000006,1530611875.0000012,beef
-99,Somaliland,168,0,0,0,0,0,0,beef
800,Uganda,169,14076861.733589001,1164349,189788.8869999999,442208106709.99976,26570444179.999985,47447221749.99998,beef
646,Rwanda,170,1273342.8237724304,476695.00000000006,41758.481999999996,97297263059.99998,5846187479.999999,10439620499.999998,beef
070,Bosnia and Herzegovina,171,451430.7507209778,56596.999999999935,14466.193200000002,33706230156.000008,2025267048.0000005,3616548300.000001,beef
807,North Macedonia,172,250357.19820976257,18999.999999999993,3885.4999999999977,9053214999.999994,543969999.9999996,971374999.9999994,beef
688,Republic of Serbia,173,697976.3544692993,308913.0000000006,66910.55579999999,155901595013.99997,9367477811.999998,16727638949.999996,beef
499,Montenegro,174,96911.12818336487,28758.000000000004,6010.422,14004283259.999998,841459079.9999999,1502605499.9999998,beef
