ISO_N3_EH,SOVEREIGNT,num,totalanimaldens_15,totalanimaldens_20,totalanimalvol_20,totalcalories_20,totalfats_20,totalprt_20,animal
324,Guinea,62,27840838.072784424,7841999.999999994,29027162.99999999,47314275689999.98,3512286722999.9985,3280069418999.999,eggs
624,Guinea-Bissau,63,2009222.87890625,312000.00000000023,1286219.9999999988,2096538599999.998,155632619999.99985,145342859999.99988,eggs
430,Liberia,64,7350493.573287964,1201999.9999999995,6197992.799999996,10102728263999.994,749957128799.9995,700373186399.9996,eggs
694,Sierra Leone,65,12249733.40189743,5076999.999999999,11624299.200000009,18947607696000.016,1406540203200.001,1313545809600.0012,eggs
854,Burkina Faso,66,43664928.85978699,18685000.000000045,68000320.49999988,110840522414999.8,8228038780499.985,7684036216499.986,eggs
140,Central African Republic,67,6656313.860424042,688999.9999999988,2394068.299999996,3902331328999.9937,289682264299.9995,270529717899.99957,eggs
178,Republic of the Congo,68,2817511.366047144,526000.0000000002,1490631.3999999983,2429729181999.997,180366399399.9998,168441348199.99982,eggs
266,Gabon,69,3204132.193529129,670999.9999999995,2530877.799999998,4125330813999.997,306236213799.99976,285989191399.9998,eggs
226,Equatorial Guinea,70,334341.6137742996,67999.99999999991,259957.19999999992,423730235999.9998,31454821199.99999,29375163599.999992,eggs
894,Zambia,71,37292266.188033104,10995999.999999981,66222310.40000017,107942365952000.28,8012899558400.0205,7483121075200.02,eggs
454,Malawi,72,17713383.65643692,5260000.000000002,23289701.999999985,37962214259999.98,2818053941999.998,2631736325999.9985,eggs
508,Mozambique,73,16018344.642537117,2570000.00000001,11578364.00000003,18872733320000.05,1400982044000.0037,1308355132000.0034,eggs
748,eSwatini,74,3679830.8099365234,181999.99999999997,1347436.9999999988,2196322309999.998,163039876999.99985,152260380999.99988,eggs
024,Angola,75,35506591.03240299,21103000.000000037,76363315.79999976,124472204753999.61,9239961211799.97,8629054685399.973,eggs
108,Burundi,76,2286512.5731811523,731999.9999999997,2381781.600000002,3882304008000.003,288195573600.00024,269141320800.00024,eggs
376,Israel,77,46938342.20178223,9243000.000000006,148608953.9999998,242232595019999.66,17981683433999.973,16792811801999.977,eggs
422,Lebanon,78,59412428.0234375,3061999.9999999995,42227735.80000003,68831209354000.04,5109556031800.003,4771734145400.003,eggs
450,Madagascar,79,36532569.99976349,3892999.99999999,17659426.60000002,28784865358000.035,2136790618600.0024,1995515205800.0024,eggs
275,Israel,80,4805525.765625,1962000.0000000002,25016088.59999999,40776224417999.984,3026946720599.999,2826818011799.999,eggs
270,Gambia,81,1594520.1220703125,241999.99999999997,879258.6,1433191518000,106390290600,99356221800,eggs
788,Tunisia,82,86463597.04648495,25841999.999999963,103799561.40000018,169193285082000.3,12559746929400.021,11729350438200.021,eggs
012,Algeria,83,131735738.47177683,23795000.00000013,308452205.50000185,502777094965003,37322716865500.23,34855099221500.21,eggs
400,Jordan,84,26363271.87538202,3300000.0000000005,50707799.999999985,82653713999999.98,6135643799999.998,5729981399999.999,eggs
