ISO_N3_EH,SOVEREIGNT,num,totalanimaldens_15,totalanimaldens_20,totalanimalvol_20,totalcalories_20,totalfats_20,totalprt_20,animal
578,Norway,22,710922.1167455716,1565906.000000002,131066.33220000018,427276242972.0006,40630562982.00006,14417296542.000021,pigmeat
304,Denmark,23,0,0,0,0,0,0,pigmeat
260,France,24,0,0,0,0,0,0,pigmeat
626,East Timor,25,377670.4302368164,259678,10387.119999999999,33862011199.999996,3220007199.9999995,1142583199.9999998,pigmeat
710,South Africa,26,1507251.2330540488,3503896.0000000047,293276.0951999994,956080070351.9979,90915589511.9998,32260370471.99993,pigmeat
426,Lesotho,27,85449.72911167145,18387.000000000015,919.3499999999996,2997080999.9999986,284998499.9999999,101128499.99999996,pigmeat
484,Mexico,28,16309600.705040334,20287615.999999966,1651411.9424000012,5383602932224.004,511937702144.00037,181655313664.00012,pigmeat
858,Uruguay,29,212402.0822134018,144785.99999999988,10525.942200000001,34314571572.000004,3263042082.0000005,1157853642.0000002,pigmeat
076,Brazil,30,39749055.60419297,49356206.9999998,4481543.595599988,14609832121655.96,1389278514635.996,492969795515.99866,pigmeat
068,Bolivia,31,2860341.306021667,2147043,115510.91340000053,376565577684.0017,35808383154.00016,12706200474.000057,pigmeat
604,Peru,32,3189395.7938618427,3193362.9999999898,169886.91160000046,553831331816.0015,52664942596.00014,18687560276.00005,pigmeat
170,Colombia,33,5752028.281751848,5002298.999999991,439702.08209999977,1433428787645.9993,136307645450.99994,48367229030.99998,pigmeat
591,Panama,34,360325.2810026705,559133.9999999999,27397.566000000017,89316065160.00006,8493245460.000006,3013732260.000002,pigmeat
188,Costa Rica,35,486876.8004587889,872426.0000000007,67613.015,220418428900,20960034650,7437431650,pigmeat
558,Nicaragua,36,592623.5115180016,251484.00000000006,13202.909999999994,43041486599.99998,4092902099.999998,1452320099.9999993,pigmeat
340,Honduras,37,483284.8434474468,158519.9999999999,9875.79600000001,32195094960.00003,3061496760.000003,1086337560.000001,pigmeat
222,El Salvador,38,166743.6662788391,120799.99999999999,6885.599999999998,22447055999.99999,2134535999.999999,757415999.9999996,pigmeat
320,Guatemala,39,2890174.514557123,410786.9999999997,40257.12599999999,131238230759.99995,12479709059.999996,4428283859.999999,pigmeat
084,Belize,40,22261.24005508423,37701,2050.9343999999996,6686046143.999999,635789663.9999999,225602783.99999997,pigmeat
862,Venezuela,41,3760001.7554832967,1175812.0000000002,125929.46519999977,410530056551.9992,39038134211.99992,13852241171.999973,pigmeat
328,Guyana,42,10134.481066808105,12390.999999999985,793.0239999999972,2585258239.9999905,245837439.9999991,87232639.99999969,pigmeat
740,Suriname,43,36039.09489905462,30212.999999999956,2130.0164999999984,6943853789.999995,660305114.9999995,234301814.99999982,pigmeat
250,France,44,12970209.739714606,23291019.999999885,2201001.3899999945,7175264531399.982,682310430899.9983,242110152899.99942,pigmeat
218,Ecuador,45,1634425.1585582346,1983399.000000001,215000.4515999997,700901472215.999,66650139995.99991,23650049675.99997,pigmeat
630,United States of America,46,44149.05660843849,52364.000000000015,8640.060000000001,28166595600.000004,2678418600.0000005,950406600.0000001,pigmeat
388,Jamaica,47,207071.44805908203,111140.99999999999,6657.345900000001,21702947634.000004,2063777229.0000005,732308049.0000001,pigmeat
192,Cuba,48,1697726.6936696768,2166000.0000000014,132775.80000000028,432849108000.0009,41160498000.00009,14605338000.00003,pigmeat
716,Zimbabwe,49,339768.301198259,183923.0000000006,10097.372699999993,32917435001.999977,3130185536.9999976,1110710996.9999993,pigmeat
072,Botswana,50,5292.2500713033005,7218.999999999998,262.7715999999988,856635415.9999961,81459195.99999963,28904875.999999866,pigmeat
516,Namibia,51,90730.76469637098,143508.00000000015,8007.746400000012,26105253264.00004,2482401384.000004,880852104.0000013,pigmeat
686,Senegal,52,393847.9671194386,343106.00000000064,18562.034600000003,60512232796.00001,5754230726.000001,2041823806.0000002,pigmeat
466,Mali,53,82964.29875422409,18585.00000000001,559.4085000000001,1823671710.0000002,173416635.00000003,61534935.00000001,pigmeat
478,Mauritania,54,4.593776602298021,0,0,0,0,0,pigmeat
204,Benin,55,430960.67778146267,324890.00000000006,8999.453000000003,29338216780.00001,2789830430.000001,989939830.0000004,pigmeat
562,Niger,56,60272.306761151645,33685.99999999998,1515.8699999999978,4941736199.999992,469919699.9999993,166745699.99999976,pigmeat
566,Nigeria,57,7341904.124455616,7470846.999999997,336188.11499999993,1095973254899.9999,104218315649.99998,36980692649.99999,pigmeat
120,Cameroon,58,1725946.3093793988,1424664.0000000019,42027.587999999996,137009936879.99998,13028552279.999998,4623034679.999999,pigmeat
768,Togo,59,888719.8681697845,670120.0000000001,15278.735999999986,49808679359.999954,4736408159.999995,1680660959.9999983,pigmeat
288,Ghana,60,762855.9689630456,751262.000000001,31778.38260000006,103597527276.0002,9851298606.00002,3495622086.0000067,pigmeat
384,Ivory Coast,61,381685.9111858681,278284.0000000003,11938.383599999994,38919130535.99998,3700898915.999998,1313222195.9999993,pigmeat
324,Guinea,62,118090.18874913454,59000.00000000001,2773,9039980000,859630000,305030000,pigmeat
624,Guinea-Bissau,63,457809.863093853,340070.0000000001,12514.576000000003,40797517760.00001,3879518560.000001,1376603360.0000002,pigmeat
430,Liberia,64,273993.97743725777,246648.99999999988,9865.960000000015,32163029600.00005,3058447600.000005,1085255600.0000017,pigmeat
694,Sierra Leone,65,126713.66816905141,25877.999999999953,1500.9240000000002,4893012240.000001,465286440.00000006,165101640.00000003,pigmeat
854,Burkina Faso,66,2353822.0389484763,3002116.999999997,212249.67190000007,691933930394.0002,65797398289.00002,23347463909.000008,pigmeat
