ISO_N3_EH,SOVEREIGNT,num,totalanimaldens_15,totalanimaldens_20,totalanimalvol_20,totalcalories_20,totalfats_20,totalprt_20,animal
710,South Africa,26,23787864.609508395,5563220.0000000065,160777.05799999967,472684550519.999,33763182179.99993,40194264499.999916,sheepmeat
426,Lesotho,27,1212954.5517578125,69473.99999999997,694.7400000000009,2042535600.0000026,145895400.0000002,173685000.00000024,sheepmeat
484,Mexico,28,8691214.247199759,3167710.0000000196,64621.284000000014,189986574960.00003,13570469640.000002,16155321000.000004,sheepmeat
858,Uruguay,29,6703885.657371521,1007716.0000000005,23681.326000000023,69623098440.00008,4973078460.000005,5920331500.000006,sheepmeat
076,Brazil,30,18311491.91530011,6388712.9999999665,102219.40800000084,300525059520.00244,21466075680.000175,25554852000.00021,sheepmeat
068,Bolivia,31,7426169.917496772,1578756.0000000019,29680.61280000006,87261001632.00017,6232928688.000012,7420153200.000015,sheepmeat
604,Peru,32,11978138.544261752,2544651.0000000093,32317.06769999996,95012179037.99988,6786584216.999991,8079266924.9999895,sheepmeat
170,Colombia,33,738088.219287911,38433.999999999956,603.4137999999978,1774036571.9999933,126716897.99999952,150853449.99999943,sheepmeat
591,Panama,34,0,0,0,0,0,0,sheepmeat
188,Costa Rica,35,2872.8729048259556,998.0000000000006,14.970000000000006,44011800.000000015,3143700.0000000014,3742500.0000000014,sheepmeat
558,Nicaragua,36,6472.483337501064,1980.9999999999989,23.771999999999988,69889679.99999997,4992119.999999997,5942999.999999997,sheepmeat
340,Honduras,37,16053.183115966618,6480.000000000003,100.44000000000013,295293600.00000036,21092400.000000026,25110000.000000034,sheepmeat
222,El Salvador,38,5302.576321303844,2504.9999999999995,37.575,110470500,7890750,9393750,sheepmeat
320,Guatemala,39,589049.9763703495,134555.99999999988,2018.3399999999995,5933919599.999999,423851399.99999994,504584999.9999999,sheepmeat
084,Belize,40,13739.652586340904,1362.999999999999,27.94150000000001,82148010.00000001,5867715.000000001,6985375.000000002,sheepmeat
862,Venezuela,41,575271.4308049476,184238.9999999988,3076.791300000013,9045766422.000038,646126173.0000027,769197825.0000032,sheepmeat
328,Guyana,42,124450.3266133964,56044.000000000015,560.4400000000002,1647693600.0000005,117692400.00000004,140110000.00000006,sheepmeat
740,Suriname,43,6452.78867673967,821.000000000001,12.971799999999982,38137091.99999995,2724077.9999999963,3242949.999999996,sheepmeat
250,France,44,7115912.766739765,4140630.0000000065,80328.22200000014,236164972680.00043,16868926620.00003,20082055500.000034,sheepmeat
218,Ecuador,45,506868.97831165325,444205.9999999999,6263.304599999989,18414115523.999966,1315293965.9999976,1565826149.9999971,sheepmeat
630,United States of America,46,6167.482497811317,2144.0000000000005,25.727999999999998,75640319.99999999,5402879.999999999,6431999.999999999,sheepmeat
388,Jamaica,47,1415.435338973999,195.00000000000003,3.9975000000000005,11752650.000000002,839475.0000000001,999375.0000000002,sheepmeat
192,Cuba,48,1632193.7182512283,626945.0000000002,12162.732999999997,35758435019.99999,2554173929.9999995,3040683249.999999,sheepmeat
716,Zimbabwe,49,440824.74268099666,52613.999999999956,2630.6999999999966,7734257999.99999,552446999.9999993,657674999.9999992,sheepmeat
072,Botswana,50,246067.97616720488,96974.00000000001,1357.6360000000013,3991449840.000004,285103560.0000003,339409000.0000003,sheepmeat
516,Namibia,51,1968220.7446418812,449161.9999999996,6557.765200000007,19279829688.000023,1377130692.0000017,1639441300.000002,sheepmeat
686,Senegal,52,5932145.76103878,2598738.0000000047,38981.06999999996,114604345799.9999,8186024699.999992,9745267499.99999,sheepmeat
466,Mali,53,14223866.976907104,521298.9999999979,7819.4850000000215,22989285900.00006,1642091850.0000043,1954871250.0000052,sheepmeat
478,Mauritania,54,11154433.499554664,2297046.9999999977,38360.68489999997,112780413605.99991,8055743828.999993,9590171224.999992,sheepmeat
204,Benin,55,888236.8403759003,811177.9999999991,16791.384599999994,49366670723.999985,3526190765.9999986,4197846149.9999986,sheepmeat
562,Niger,56,12554752.795477808,666436.0000000001,20459.585200000045,60151180488.00013,4296512892.00001,5114896300.000011,sheepmeat
566,Nigeria,57,41378210.67108059,19404598.999999974,149415.41229999982,439281312161.9995,31377236582.999966,37353853074.99996,sheepmeat
120,Cameroon,58,3903495.3110561073,1450557.9999999925,16971.528599999958,49896294083.99988,3564021005.9999914,4242882149.9999895,sheepmeat
768,Togo,59,1989522.2232131958,197592.9999999999,5078.140100000002,14929731894.000006,1066409421.0000005,1269535025.0000005,sheepmeat
288,Ghana,60,4515107.56918025,1142375.9999999972,24903.796800000015,73217162592.00005,5229797328.000003,6225949200.000004,sheepmeat
384,Ivory Coast,61,1759219.8784730434,632804.9999999985,9808.47750000001,28836923850.00003,2059780275.0000021,2452119375.0000024,sheepmeat
324,Guinea,62,2195385.0166740417,678000.0000000015,10847.99999999999,31893119999.999973,2278079999.999998,2711999999.9999976,sheepmeat
624,Guinea-Bissau,63,450058.1968269348,125593.99999999994,1255.9400000000007,3692463600.0000024,263747400.00000015,313985000.0000002,sheepmeat
430,Liberia,64,269453.37424087524,88824,923.7695999999995,2715882623.9999986,193991615.99999988,230942399.99999985,sheepmeat
694,Sierra Leone,65,854898.7603421211,183330.99999999994,2016.641,5928924540,423494610,504160250,sheepmeat
854,Burkina Faso,66,9644286.495818138,2564717.000000001,22825.981299999974,67108385021.99992,4793456072.999994,5706495324.999993,sheepmeat
140,Central African Republic,67,478937.9973447919,162760.99999999997,2506.519399999996,7369167035.999988,526369073.99999917,626629849.9999989,sheepmeat
178,Republic of the Congo,68,130158.73552020639,45186,451.8599999999995,1328468399.9999986,94890599.9999999,112964999.99999988,sheepmeat
266,Gabon,69,217687.23919272423,69511.99999999985,841.0951999999985,2472819887.9999957,176629991.9999997,210273799.99999964,sheepmeat
226,Equatorial Guinea,70,37572.09893453121,9634.000000000004,105.97399999999996,311563559.9999999,22254539.99999999,26493499.99999999,sheepmeat
894,Zambia,71,234760.7121933489,55072.00000000004,771.0079999999998,2266763519.9999995,161911679.99999997,192751999.99999994,sheepmeat
454,Malawi,72,268549.52330353856,155870.00000000003,1667.8090000000002,4903358460.000001,350239890.00000006,416952250.00000006,sheepmeat
508,Mozambique,73,197755.38094102422,27601.999999999975,436.11159999999967,1282168103.9999988,91583435.99999993,109027899.99999991,sheepmeat
748,eSwatini,74,68263.60481262207,32342.00000000001,669.4794,1968269436.0000002,140590674.00000003,167369850.00000003,sheepmeat
024,Angola,75,1105440.5917788222,288989.99999999907,4566.042000000022,13424163480.000065,958868820.0000046,1141510500.0000055,sheepmeat
108,Burundi,76,390046.36673641205,72729,872.7479999999996,2565879119.999999,183277079.9999999,218186999.9999999,sheepmeat
376,Israel,77,705660.172627449,862924.9999999998,39780.842499999984,116955676949.99995,8353976924.999996,9945210624.999996,sheepmeat
422,Lebanon,78,407036.9923248291,191255.0000000001,4590.119999999995,13494952799.999987,963925199.999999,1147529999.9999988,sheepmeat
450,Madagascar,79,838423.2525481703,71601.00000000004,1288.8180000000007,3789124920.0000024,270651780.0000002,322204500.0000002,sheepmeat
275,Israel,80,617215.88916015625,395408.99999999994,11466.861000000003,33712571340.000008,2408040810.0000005,2866715250.000001,sheepmeat
270,Gambia,81,192796.09549331665,59639,656.0289999999999,1928725259.9999998,137766089.99999997,164007249.99999997,sheepmeat
788,Tunisia,82,6544124.865723848,3599999.999999995,55799.99999999986,164051999999.99957,11717999999.99997,13949999999.999964,sheepmeat
012,Algeria,83,28080088.57143241,17759972.999999948,335663.4896999999,986850659717.9998,70489332836.99998,83915872424.99997,sheepmeat
400,Jordan,84,2610309.9522206783,1852874.9999999995,28348.9875,83346023250,5953287375,7087246875,sheepmeat
784,United Arab Emirates,85,2044260.5718472004,225510.99999999997,4059.198,11934042120,852431580,1014799500,sheepmeat
634,Qatar,86,594160.4112815857,772321,11584.815000000002,34059356100.000008,2432811150.0000005,2896203750.000001,sheepmeat
414,Kuwait,87,531920.7060565948,3028697.999999998,51487.866000000016,151374326040.00006,10812451860.000004,12871966500.000004,sheepmeat
368,Iraq,88,6634020.52516973,1914437.0000000042,46712.26279999985,137334052631.99956,9809575187.99997,11678065699.999962,sheepmeat
512,Oman,89,584238.6449483335,1062732.0000000002,31775.686799999916,93420519191.99976,6672894227.999983,7943921699.999979,sheepmeat
548,Vanuatu,90,0,0,0,0,0,0,sheepmeat
116,Cambodia,91,0,0,0,0,0,0,sheepmeat
764,Thailand,92,39781.877674580945,13211.000000000015,157.2109000000001,462200046.0000003,33014289.00000002,39302725.00000002,sheepmeat
418,Laos,93,0,0,0,0,0,0,sheepmeat
104,Myanmar,94,1321016.0054772974,333333.0000000004,1999.9980000000037,5879994120.0000105,419999580.0000008,499999500.00000095,sheepmeat
704,Vietnam,95,0,0,0,0,0,0,sheepmeat
408,North Korea,96,171326.0017900467,69096.00000000016,1036.4400000000003,3047133600.000001,217652400.0000001,259110000.0000001,sheepmeat
410,South Korea,97,3085.7506295517087,501.0000000000005,7.014000000000004,20621160.00000001,1472940.000000001,1753500.0000000012,sheepmeat
496,Mongolia,98,24772067.87976098,12508258.999999994,213891.22889999993,628840212965.9998,44917158068.999985,53472807224.999985,sheepmeat
356,India,99,69565744.58997186,23478395.99999998,281740.7520000006,828317810880.0018,59165557920.00013,70435188000.00015,sheepmeat
050,Bangladesh,100,2011047.1710486412,660582,4822.248599999996,14177410883.999989,1012672205.9999992,1205562149.999999,sheepmeat
064,Bhutan,101,14423.227500184905,6065.999999999996,173.48759999999993,510053543.9999998,36432395.999999985,43371899.999999985,sheepmeat
524,Nepal,102,797356.148548305,303464.99999999924,2731.1850000000018,8029683900.000006,573548850.0000004,682796250.0000005,sheepmeat
586,Pakistan,103,29883607.633067608,14986000.000000015,244271.80000000077,718159092000.0022,51297078000.00016,61067950000.00019,sheepmeat
004,Afghanistan,104,13455315.257201433,6961146.00000002,109986.10679999975,323359153991.9992,23097082427.999947,27496526699.999935,sheepmeat
762,Tajikistan,105,3254073.109553337,4123715.9999999986,80000.0903999999,235200265775.99973,16800018983.99998,20000022599.999977,sheepmeat
