ISO_N3_EH,SOVEREIGNT,num,totaltonnage_00,totaltonnage_20,totalcalories_20,totalfats_20,totalprt_20,crop
242,Fiji,1,0,0,0,0,0,lemonlime
834,United Republic of Tanzania,2,180.3648443371203,9956.720000000012,1493508000.000002,19913440.000000026,59740320.00000007,lemonlime
732,Western Sahara,3,0,0,0,0,0,lemonlime
124,Canada,4,0,0,0,0,0,lemonlime
840,United States of America,5,677415.0072920492,983390.0000000015,147508500000.00024,1966780000.000003,5900340000.000009,lemonlime
398,Kazakhstan,6,118.51141653116792,0,0,0,0,lemonlime
860,Uzbekistan,7,743.4878985129762,9300.000000000015,1395000000.0000021,18600000.00000003,55800000.00000009,lemonlime
598,Papua New Guinea,8,0,0,0,0,0,lemonlime
360,Indonesia,9,11.402505338191986,0,0,0,0,lemonlime
032,Argentina,10,1004996.8107605684,1150000.0000000028,172500000000.00043,2300000000.0000057,6900000000.000017,lemonlime
152,Chile,11,133320.51950788824,202646.76999999993,30397015499.99999,405293539.9999999,1215880619.9999995,lemonlime
180,Democratic Republic of the Congo,12,6815.816157269524,6973.210000000016,1045981500.0000025,13946420.000000034,41839260.0000001,lemonlime
706,Somalia,13,0.1658597458153963,16968.5,2545275000,33937000,101811000,lemonlime
404,Kenya,14,728.4624374284176,98850.52000000021,14827578000.00003,197701040.00000042,593103120.0000012,lemonlime
729,Sudan,15,34893.1950173513,0,0,0,0,lemonlime
148,Chad,16,64.75983861793065,0,0,0,0,lemonlime
332,Haiti,17,21322.85306406021,5162.999999999999,774449999.9999999,10326000,30977999.999999993,lemonlime
214,Dominican Republic,18,6576.078745163977,44299.50000000002,6644925000.000004,88599000.00000006,265797000.00000012,lemonlime
643,Russia,19,174.24083995074034,0,0,0,0,lemonlime
044,The Bahamas,20,0,0,0,0,0,lemonlime
238,United Kingdom,21,0,0,0,0,0,lemonlime
578,Norway,22,0,0,0,0,0,lemonlime
304,Denmark,23,0,0,0,0,0,lemonlime
260,France,24,0,0,0,0,0,lemonlime
626,East Timor,25,0,0,0,0,0,lemonlime
710,South Africa,26,136281.5208233539,643327.999999999,96499199999.99985,1286655999.9999979,3859967999.999994,lemonlime
426,Lesotho,27,56.82948666065931,0,0,0,0,lemonlime
484,Mexico,28,1473815.2186268605,2879023.2699999916,431853490499.9987,5758046539.999984,17274139619.99995,lemonlime
858,Uruguay,29,48755.574229313526,51619.99999999996,7742999999.999994,103239999.99999994,309719999.99999976,lemonlime
076,Brazil,30,704241.4558718904,1583096.9999999953,237464549999.99933,3166193999.999991,9498581999.999971,lemonlime
068,Bolivia,31,49345.047931133304,32551.000000000124,4882650000.000019,65102000.00000025,195306000.00000075,lemonlime
604,Peru,32,187374.9048903006,315171.7900000002,47275768500.00003,630343580.0000004,1891030740.0000012,lemonlime
170,Colombia,33,32865.28028691978,305157.0600000004,45773559000.00006,610314120.0000008,1830942360.0000021,lemonlime
591,Panama,34,12.404887735843658,0,0,0,0,lemonlime
188,Costa Rica,35,3961.029722288251,35433.20000000001,5314980000.000002,70866400.00000003,212599200.00000006,lemonlime
558,Nicaragua,36,29.243285179138184,0,0,0,0,lemonlime
340,Honduras,37,5210.011710260063,31843.129999999994,4776469499.999999,63686259.99999999,191058779.99999997,lemonlime
222,El Salvador,38,24065.41257017851,20577.089999999986,3086563499.9999976,41154179.99999997,123462539.99999991,lemonlime
320,Guatemala,39,133308.34261649847,131542.81999999992,19731422999.99999,263085639.99999988,789256919.9999995,lemonlime
084,Belize,40,11.568854331970215,0,0,0,0,lemonlime
862,Venezuela,41,70834.23953366281,82914.22000000029,12437133000.000044,165828440.0000006,497485320.0000018,lemonlime
328,Guyana,42,494.35985427728156,6638.9999999999845,995849999.9999976,13277999.99999997,39833999.9999999,lemonlime
740,Suriname,43,40.24606569396565,220.99999999999997,33149999.999999993,441999.99999999994,1325999.9999999998,lemonlime
250,France,44,2755.9568605726818,22760.000000000036,3414000000.0000052,45520000.000000075,136560000.0000002,lemonlime
218,Ecuador,45,18781.172106945556,27913.52000000002,4187028000.000003,55827040.00000004,167481120.0000001,lemonlime
630,United States of America,46,1585.4826657176018,299.71000000000004,44956500.00000001,599420.0000000001,1798260.0000000002,lemonlime
388,Jamaica,47,23088.663153648376,25884.030000000006,3882604500.000001,51768060.000000015,155304180.00000003,lemonlime
192,Cuba,48,20208.5957782967,4649.400000000004,697410000.0000007,9298800.00000001,27896400.000000026,lemonlime
716,Zimbabwe,49,12469.960262801498,17379.549999999963,2606932499.9999948,34759099.99999993,104277299.99999978,lemonlime
072,Botswana,50,150.18923384323716,0,0,0,0,lemonlime
516,Namibia,51,0.17941543459892273,0,0,0,0,lemonlime
686,Senegal,52,35.70180131494999,0,0,0,0,lemonlime
466,Mali,53,1.4773035700782202,44841.00000000001,6726150000.000001,89682000.00000001,269046000,lemonlime
478,Mauritania,54,0,0,0,0,0,lemonlime
204,Benin,55,0.9739010928897187,0,0,0,0,lemonlime
562,Niger,56,0.6383632756769657,0,0,0,0,lemonlime
566,Nigeria,57,0,0,0,0,0,lemonlime
120,Cameroon,58,0.5969502925872803,0,0,0,0,lemonlime
768,Togo,59,67.51711319386959,0,0,0,0,lemonlime
288,Ghana,60,28547.34008931415,47805.980000000054,7170897000.000008,95611960.00000012,286835880.0000003,lemonlime
384,Ivory Coast,61,52.55566615087446,0,0,0,0,lemonlime
324,Guinea,62,19.627834290266037,0,0,0,0,lemonlime
624,Guinea-Bissau,63,1738.8570127859712,4390.729999999998,658609499.9999996,8781459.999999996,26344379.999999985,lemonlime
430,Liberia,64,0,0,0,0,0,lemonlime
694,Sierra Leone,65,0,0,0,0,0,lemonlime
854,Burkina Faso,66,178.72205877010128,319.98000000000013,47997000.00000002,639960.0000000003,1919880.0000000007,lemonlime
140,Central African Republic,67,1779.4969275428448,2811.8100000000013,421771500.00000024,5623620.000000004,16870860.000000007,lemonlime
178,Republic of the Congo,68,3335.359938584268,5114.769999999994,767215499.999999,10229539.999999989,30688619.999999963,lemonlime
266,Gabon,69,28.262246966362,0,0,0,0,lemonlime
226,Equatorial Guinea,70,0,0,0,0,0,lemonlime
894,Zambia,71,54.87896270188503,0,0,0,0,lemonlime
454,Malawi,72,38.568178191781044,0,0,0,0,lemonlime
508,Mozambique,73,3970.167273380095,3143.310000000011,471496500.0000016,6286620.000000022,18859860.000000063,lemonlime
748,eSwatini,74,89.00341583043337,0,0,0,0,lemonlime
024,Angola,75,56.76288928091526,0,0,0,0,lemonlime
108,Burundi,76,6.145750595256686,0,0,0,0,lemonlime
376,Israel,77,18166.880655288696,71311.99999999996,10696799999.999992,142623999.9999999,427871999.9999997,lemonlime
422,Lebanon,78,85769.73457431793,105650.00000000001,15847500000.000002,211300000.00000003,633900000,lemonlime
450,Madagascar,79,5480.5505989308,4483.669999999984,672550499.9999975,8967339.999999968,26902019.9999999,lemonlime
275,Israel,80,8856.849946022034,14440,2166000000,28880000,86640000,lemonlime
270,Gambia,81,0,0,0,0,0,lemonlime
788,Tunisia,82,17191.29037630558,50499.999999999985,7574999999.999998,100999999.99999999,302999999.99999994,lemonlime
012,Algeria,83,29037.115420758724,85303.00000000019,12795450000.000029,170606000.0000004,511818000.00000113,lemonlime
400,Jordan,84,32249.061673641205,30572.999999999975,4585949999.999996,61145999.999999955,183437999.99999985,lemonlime
784,United Arab Emirates,85,15352.31430053711,15136.000000000004,2270400000.0000005,30272000.000000007,90816000.00000001,lemonlime
634,Qatar,86,0,0,0,0,0,lemonlime
414,Kuwait,87,17.994649708271027,200,30000000,400000,1200000,lemonlime
368,Iraq,88,2697.0790942907333,5375.000000000001,806250000.0000001,10750000.000000002,32250000.000000004,lemonlime
512,Oman,89,10386.783379554749,8388.999999999996,1258349999.9999995,16777999.999999996,50333999.99999998,lemonlime
548,Vanuatu,90,0,0,0,0,0,lemonlime
116,Cambodia,91,2291.911634408869,3001.940000000001,450291000.0000002,6003880.000000003,18011640.000000007,lemonlime
764,Thailand,92,77858.5696639996,148358.99999999965,22253849999.999947,296717999.9999993,890153999.9999979,lemonlime
418,Laos,93,8395.402729583438,7436.240000000003,1115436000.0000005,14872480.000000007,44617440.000000015,lemonlime
104,Myanmar,94,530.2750882022083,0,0,0,0,lemonlime
704,Vietnam,95,571.4746362827718,0,0,0,0,lemonlime
408,North Korea,96,110.38977390527725,0,0,0,0,lemonlime
410,South Korea,97,0,0,0,0,0,lemonlime
496,Mongolia,98,5.666406245436519,0,0,0,0,lemonlime
